,HHID,H2,H11
21930,14720100315004,4,8
21931,14720100315004,4,9
21932,14720100315004,4,10
21933,14720100315004,14,4
21934,14720100315004,14,5
21935,14720100315004,14,6
21936,14720100315004,14,7
21937,14720100315004,14,8
21938,14720100315004,14,9
21939,14720100315004,14,10
21940,14720100315005,4,1
21941,14720100315005,4,2
21942,14720100315005,4,3
21943,14720100315005,4,4
21944,14720100315005,4,12
21945,14720100315005,14,13
21946,14720100315006,2,13
21947,14720100315006,4,13
21948,14720100315006,5,4
21949,14720100315006,5,7
21950,14720100315006,5,8
21951,14720100315006,9,13
21952,14720100315006,14,13
21953,14720100315012,4,13
21954,14720100315012,14,13
21955,14720100315047,4,13
21956,14720100315047,14,13
21957,14720100315054,2,13
21958,14720100315054,4,13
21959,14720100315054,14,4
21960,14720100315054,14,5
21961,14720100315054,14,6
21962,14720100315054,14,8
21963,14720100315054,14,9
21964,14720100315054,14,10
21965,14720100315061,2,13
21966,14720100315061,4,6
21967,14720100315061,4,7
21968,14720100315061,4,8
21969,14720100315061,4,9
21970,14720100315061,9,13
21971,14720100315061,14,13
21972,14720100315068,2,13
21973,14720100315068,4,13
21974,14720100315068,9,1
21975,14720100315068,9,4
21976,14720100315068,9,9
21977,14720100315068,9,12
21978,14720100315068,12,13
21979,14720100315068,14,13
21980,14720100315075,2,3
21981,14720100315075,2,4
21982,14720100315075,2,5
21983,14720100315075,2,6
21984,14720100315075,2,7
21985,14720100315075,2,8
21986,14720100315075,2,9
21987,14720100315075,4,13
21988,14720100315075,9,5
21989,14720100315075,9,6
21990,14720100315075,9,7
21991,14720100315075,9,8
21992,14720100315075,9,9
21993,14720100315075,9,10
21994,14720100315075,9,11
21995,14720100315075,14,13
21996,14720100315082,2,13
21997,14720100315082,4,13
21998,14720100315082,6,13
21999,14720100315082,9,13
22000,14720100315082,14,13
22001,14720100315089,2,13
22002,14720100315089,4,13
22003,14720100315089,6,13
22004,14720100315089,14,13
22005,14720100315096,4,13
22006,14720100315096,14,3
22007,14720100315096,14,4
22008,14720100315096,14,5
22009,14720100315096,14,6
22010,14720100315096,14,7
22011,14720100315096,14,8
22012,14720100315096,14,9
22013,14720100315096,14,10
22014,14720100315103,2,13
22015,14720100315103,4,13
22016,14720100315103,14,13
22017,14720100315110,2,13
22018,14720100315110,4,13
22019,14720100315110,6,13
22020,14720100315110,14,13
22021,14720100315117,2,13
22022,14720100315117,4,13
22023,14720100315117,6,13
22024,14720100315117,14,13
22025,14720100315124,4,2
22026,14720100315124,4,3
22027,14720100315124,4,4
22028,14720100315124,4,5
22029,14720100315124,4,6
22030,14720100315124,4,7
22031,14720100315124,4,8
22032,14720100315124,4,9
22033,14720100315124,4,10
22034,14720100315124,14,13
22035,14720100315131,4,13
22036,14720100315131,14,13
22037,14720100315138,2,13
22038,14720100315138,4,13
22039,14720100315138,6,13
22040,14720100315138,14,4
22041,14720100315138,14,5
22042,14720100315138,14,7
22043,14720100315138,14,8
22044,14720100315138,14,9
22045,14720100315138,14,10
22046,14720100315138,14,12
22047,14720100326001,4,7
22048,14720100326001,4,8
22049,14720100326001,4,9
22050,14720100326001,14,6
22051,14720100326001,14,7
22052,14720100326002,2,7
22053,14720100326002,2,8
22054,14720100326002,2,9
22055,14720100326002,3,7
22056,14720100326002,3,8
22057,14720100326002,3,9
22058,14720100326002,4,6
22059,14720100326002,4,7
22060,14720100326002,4,8
22061,14720100326002,4,9
22062,14720100326002,4,10
22063,14720100326002,14,10
22064,14720100326002,14,11
22065,14720100326002,14,12
22066,14720100326003,1,7
22067,14720100326003,1,8
22068,14720100326003,2,8
22069,14720100326003,2,9
22070,14720100326003,4,7
22071,14720100326003,4,9
22072,14720100326003,14,8
22073,14720100326003,14,10
22074,14720100326004,2,6
22075,14720100326004,2,7
22076,14720100326004,2,8
22077,14720100326004,2,9
22078,14720100326004,2,10
22079,14720100326004,4,8
22080,14720100326004,4,9
22081,14720100326004,4,10
22082,14720100326004,14,6
22083,14720100326004,14,7
22084,14720100326005,1,11
22085,14720100326005,1,12
22086,14720100326005,4,9
22087,14720100326005,4,10
22088,14720100326005,4,11
22089,14720100326005,14,1
22090,14720100326006,4,11
22091,14720100326006,4,12
22092,14720100326006,14,10
22093,14720100326007,2,11
22094,14720100326007,2,12
22095,14720100326007,4,10
22096,14720100326007,4,11
22097,14720100326007,4,12
22098,14720100326007,14,10
22099,14720100326008,14,10
22100,14720100326008,14,11
22101,14720100326009,2,2
22102,14720100326009,2,3
22103,14720100326009,2,4
22104,14720100326009,4,7
22105,14720100326009,4,8
22106,14720100326009,4,9
22107,14720100326009,14,2
22108,14720100326010,14,11
22109,14720100326010,14,12
22110,14720100326011,14,8
22111,14720100326011,14,9
22112,14720100326012,1,13
22113,14720100326012,2,6
22114,14720100326012,2,7
22115,14720100326012,2,8
22116,14720100326012,2,9
22117,14720100326012,2,10
22118,14720100326012,4,7
22119,14720100326012,4,8
22120,14720100326012,4,9
22121,14720100326012,4,10
22122,14720100326012,14,1
22123,14720100326012,14,7
22124,14720100326013,14,10
22125,14720100326013,14,11
22126,14720100326014,1,1
22127,14720100326014,1,10
22128,14720100326014,4,7
22129,14720100326014,4,8
22130,14720100326014,4,9
22131,14720100326014,4,10
22132,14720100326014,4,11
22133,14720100326014,4,12
22134,14720100326014,14,1
22135,14720100326015,4,6
22136,14720100326015,4,7
22137,14720100326015,4,8
22138,14720100326015,4,9
22139,14720100326015,4,10
22140,14720100326015,4,11
22141,14720100326015,4,12
22142,14720100326015,14,5
22143,14720100326016,2,7
22144,14720100326016,2,8
22145,14720100326016,2,9
22146,14720100326016,4,6
22147,14720100326016,4,7
22148,14720100326016,4,8
22149,14720100326016,4,9
22150,14720100326016,4,10
22151,14720100326016,14,5
22152,14720100326017,4,7
22153,14720100326017,4,8
22154,14720100326017,4,9
22155,14720100326017,4,10
22156,14720100326017,14,5
22157,14720100326017,14,6
22158,14720100326018,4,6
22159,14720100326018,4,7
22160,14720100326018,4,8
22161,14720100326018,4,9
22162,14720100326018,4,10
22163,14720100326018,14,5
22164,14720100326018,14,6
22165,14720100326019,4,6
22166,14720100326019,4,7
22167,14720100326019,4,8
22168,14720100326019,4,9
22169,14720100326019,4,10
22170,14720100326019,4,11
22171,14720100326019,4,12
22172,14720100326019,14,10
22173,14720100326019,14,11
22174,14720100326020,2,5
22175,14720100326020,2,6
22176,14720100326020,4,6
22177,14720100326020,4,7
22178,14720100326020,4,8
22179,14720100326020,4,9
22180,14720100326020,4,10
22181,14720100326020,4,11
22182,14720100326020,14,7
22183,14720100406001,4,4
22184,14720100406001,4,5
22185,14720100406001,4,6
22186,14720100406001,4,7
22187,14720100406001,4,8
22188,14720100406001,4,9
22189,14720100406001,4,10
22190,14720100406001,4,11
22191,14720100406001,14,13
22192,14720100406002,4,6
22193,14720100406002,4,7
22194,14720100406002,4,8
22195,14720100406002,4,9
22196,14720100406002,4,12
22197,14720100406002,14,13
22198,14720100406003,4,13
22199,14720100406003,14,13
22200,14720100406004,4,6
22201,14720100406004,4,7
22202,14720100406004,4,8
22203,14720100406004,4,9
22204,14720100406004,4,10
22205,14720100406004,14,13
22206,14720100406005,4,6
22207,14720100406005,4,7
22208,14720100406005,4,10
22209,14720100406005,14,13
22210,14720100406006,2,13
22211,14720100406006,4,6
22212,14720100406006,4,7
22213,14720100406006,4,8
22214,14720100406006,4,9
22215,14720100406006,4,10
22216,14720100406006,4,11
22217,14720100406006,14,13
22218,14720100406007,4,5
22219,14720100406007,4,6
22220,14720100406007,4,7
22221,14720100406007,4,8
22222,14720100406007,14,2
22223,14720100406008,4,13
22224,14720100406008,14,13
22225,14720100406009,4,6
22226,14720100406009,4,7
22227,14720100406009,4,8
22228,14720100406009,14,13
22229,14720100406010,4,4
22230,14720100406010,4,6
22231,14720100406010,4,7
22232,14720100406010,4,9
22233,14720100406010,14,13
22234,14720100406011,12,13
22235,14720100406011,14,13
22236,14720100406012,4,6
22237,14720100406012,4,7
22238,14720100406012,4,8
22239,14720100406012,14,13
22240,14720100512001,4,13
22241,14720100512001,14,13
22242,14720100512002,2,13
22243,14720100512002,4,13
22244,14720100512002,5,1
22245,14720100512002,5,2
22246,14720100512002,5,3
22247,14720100512002,5,4
22248,14720100512002,5,5
22249,14720100512002,5,6
22250,14720100512002,5,7
22251,14720100512002,5,8
22252,14720100512002,5,9
22253,14720100512002,5,10
22254,14720100512002,5,11
22255,14720100512002,5,12
22256,14720100512002,6,13
22257,14720100512002,14,13
22258,14720100512003,1,5
22259,14720100512003,1,6
22260,14720100512003,1,7
22261,14720100512003,1,8
22262,14720100512003,4,5
22263,14720100512003,4,6
22264,14720100512003,4,7
22265,14720100512003,4,8
22266,14720100512003,6,5
22267,14720100512003,6,6
22268,14720100512003,6,7
22269,14720100512003,6,8
22270,14720100512003,11,5
22271,14720100512003,11,6
22272,14720100512003,14,13
22273,14720100512004,4,13
22274,14720100512004,14,13
22275,14720100512006,2,13
22276,14720100512006,4,13
22277,14720100512006,14,13
22278,14720100512007,4,13
22279,14720100512007,14,13
22280,14720100512008,4,13
22281,14720100512008,14,13
22282,14720100512009,4,13
22283,14720100512009,14,13
22284,14720100512010,4,13
22285,14720100512010,14,13
22286,14720100512011,2,13
22287,14720100512011,4,13
22288,14720100512011,6,13
22289,14720100512011,14,13
22290,14720100512012,4,13
22291,14720100512012,14,13
22292,14720100512013,2,13
22293,14720100512013,4,13
22294,14720100512013,14,13
22295,14720100512014,14,13
22296,14720100512015,4,13
22297,14720100512015,14,13
22298,14720100512016,4,13
22299,14720100512016,14,13
22300,14720100512017,4,13
22301,14720100512017,14,13
22302,14720100512018,4,13
22303,14720100512018,14,13
22304,14720100512019,2,13
22305,14720100512019,4,13
22306,14720100512019,14,13
22307,14720100512020,14,13
22308,14720100549012,4,7
22309,14720100549012,4,8
22310,14720100549012,14,13
22311,14720100549018,4,7
22312,14720100549018,4,8
22313,14720100549018,4,9
22314,14720100549024,4,13
22315,14720100549030,2,7
22316,14720100549030,2,8
22317,14720100549030,2,9
22318,14720100549030,2,10
22319,14720100549030,4,8
22320,14720100549030,4,9
22321,14720100549030,4,10
22322,14720100549030,4,11
22323,14720100549030,14,6
22324,14720100549030,14,7
22325,14720100549030,14,8
22326,14720100549030,14,9
22327,14720100549030,15,13
22328,14720100549030,16,13
22329,14720100549036,4,7
22330,14720100549036,4,8
22331,14720100549036,6,13
22332,14720100549042,2,7
22333,14720100549042,2,8
22334,14720100549042,4,7
22335,14720100549048,4,6
22336,14720100549048,4,7
22337,14720100549048,4,8
22338,14720100549048,4,9
22339,14720100549048,14,13
22340,14720100549054,4,7
22341,14720100549054,4,8
22342,14720100549054,14,13
22343,14720100549060,4,6
22344,14720100549060,4,7
22345,14720100549060,4,8
22346,14720100549060,4,9
22347,14720100549060,14,13
22348,14720100549066,14,13
22349,14720100549072,4,6
22350,14720100549072,4,7
22351,14720100549072,14,6
22352,14720100549072,14,7
22353,14720100549072,14,8
22354,14720100549072,14,9
22355,14720100549078,4,7
22356,14720100549078,4,8
22357,14720100549078,14,13
22358,14720100549084,4,7
22359,14720100549084,4,8
22360,14720100549084,4,9
22361,14720100549084,4,10
22362,14720100549084,14,13
22363,14720100549090,4,6
22364,14720100549090,4,7
22365,14720100549090,4,8
22366,14720100549090,4,9
22367,14720100549090,14,13
22368,14720100549102,14,13
22369,14720100549114,4,6
22370,14720100549114,4,7
22371,14720100549114,4,8
22372,14720100549114,4,9
22373,14720100549114,14,13
22374,14720100549120,1,1
22375,14720100549120,4,13
22376,14720100560001,4,6
22377,14720100560001,4,7
22378,14720100560001,4,8
22379,14720100560001,4,9
22380,14720100560001,4,10
22381,14720100560001,5,10
22382,14720100560001,5,11
22383,14720100560001,5,12
22384,14720100560001,14,13
22385,14720100560002,4,8
22386,14720100560002,5,7
22387,14720100560002,5,8
22388,14720100560002,14,13
22389,14720100560007,4,6
22390,14720100560007,4,7
22391,14720100560007,4,8
22392,14720100560007,14,13
22393,14720100560008,4,13
22394,14720100560008,14,13
22395,14720100560017,4,6
22396,14720100560017,4,9
22397,14720100560017,14,8
22398,14720100560017,14,11
22399,14720100560024,4,6
22400,14720100560024,4,7
22401,14720100560024,4,8
22402,14720100560024,4,9
22403,14720100560024,4,10
22404,14720100560024,4,11
22405,14720100560024,14,13
22406,14720100560031,4,13
22407,14720100560031,14,13
22408,14720100560038,4,6
22409,14720100560038,4,7
22410,14720100560038,4,8
22411,14720100560038,14,4
22412,14720100560038,14,7
22413,14720100560038,14,8
22414,14720100560038,14,9
22415,14720100560038,14,10
22416,14720100560038,14,11
22417,14720100560059,4,6
22418,14720100560059,4,7
22419,14720100560059,4,8
22420,14720100560059,4,9
22421,14720100560059,4,10
22422,14720100560059,14,13
22423,14720100560066,4,6
22424,14720100560066,4,7
22425,14720100560066,4,8
22426,14720100560066,4,9
22427,14720100560066,4,10
22428,14720100560066,4,11
22429,14720100560066,14,8
22430,14720100560066,14,9
22431,14720100560066,14,10
22432,14720100560066,14,11
22433,14720100560066,14,12
22434,14720100560073,2,6
22435,14720100560073,2,7
22436,14720100560073,2,8
22437,14720100560073,2,9
22438,14720100560073,2,10
22439,14720100560073,4,13
22440,14720100560073,14,13
22441,14720100560080,2,7
22442,14720100560080,2,8
22443,14720100560080,2,9
22444,14720100560080,2,10
22445,14720100560080,4,6
22446,14720100560080,4,7
22447,14720100560080,4,8
22448,14720100560080,4,9
22449,14720100560080,4,10
22450,14720100560080,4,11
22451,14720100560080,14,1
22452,14720100560080,14,4
22453,14720100560080,14,7
22454,14720100560080,14,8
22455,14720100560080,14,9
22456,14720100560080,14,10
22457,14720100560080,14,11
22458,14720100633001,4,9
22459,14720100633001,14,13
22460,14720100633002,1,9
22461,14720100633002,4,9
22462,14720100633002,4,10
22463,14720100633002,4,11
22464,14720100633002,6,9
22465,14720100633002,14,2
22466,14720100633002,14,3
22467,14720100633002,14,4
22468,14720100633002,14,5
22469,14720100633002,14,7
22470,14720100633002,14,9
22471,14720100633002,14,10
22472,14720100633002,14,11
22473,14720100633003,4,13
22474,14720100633004,2,9
22475,14720100633004,2,10
22476,14720100633004,4,6
22477,14720100633004,4,7
22478,14720100633004,4,8
22479,14720100633004,4,9
22480,14720100633004,4,10
22481,14720100633004,4,11
22482,14720100633004,14,13
22483,14720100633005,2,13
22484,14720100633005,4,13
22485,14720100633005,14,13
22486,14720100633006,4,13
22487,14720100633007,2,13
22488,14720100633007,4,13
22489,14720100633007,14,13
22490,14720100633008,4,1
22491,14720100633008,4,2
22492,14720100633008,4,3
22493,14720100633008,4,4
22494,14720100633008,4,5
22495,14720100633008,4,6
22496,14720100633008,4,7
22497,14720100633008,4,8
22498,14720100633008,4,9
22499,14720100633008,4,10
22500,14720100633008,4,11
22501,14720100633008,14,9
22502,14720100633008,14,10
22503,14720100633008,14,11
22504,14720100633019,4,13
22505,14720100633019,14,13
22506,14720100633052,14,13
22507,14720100633058,2,13
22508,14720100633058,4,1
22509,14720100633058,4,6
22510,14720100633058,4,9
22511,14720100633058,4,10
22512,14720100633058,14,13
22513,14720100633064,1,13
22514,14720100633064,2,13
22515,14720100633064,6,13
22516,14720100633070,2,3
22517,14720100633070,2,11
22518,14720100633070,4,13
22519,14720100633070,14,13
22520,14720100633070,15,11
22521,14720100633070,16,11
22522,14720100633076,2,13
22523,14720100633076,4,13
22524,14720100633082,2,13
22525,14720100633082,4,13
22526,14720100633088,4,9
22527,14720100633088,4,10
22528,14720100633088,4,11
22529,14720100633088,14,13
22530,14720100633094,4,3
22531,14720100633094,4,4
22532,14720100633094,4,9
22533,14720100633094,14,3
22534,14720100633094,14,4
22535,14720100633094,14,7
22536,14720100633094,14,9
22537,14720100633094,14,10
22538,14720100633094,14,11
22539,14720100633100,4,13
22540,14720100633100,14,9
22541,14720100633100,14,10
22542,14720100633100,14,11
22543,14720100633106,4,13
22544,14720100633106,14,13
22545,14720100633117,4,13
22546,14720100633117,14,13
22547,14720100702001,2,1
22548,14720100702001,2,3
22549,14720100702001,2,4
22550,14720100702001,2,6
22551,14720100702001,2,8
22552,14720100702001,2,9
22553,14720100702001,3,1
22554,14720100702001,3,3
22555,14720100702001,3,4
22556,14720100702001,3,6
22557,14720100702001,3,7
22558,14720100702001,3,10
22559,14720100702001,4,13
22560,14720100702002,2,1
22561,14720100702002,2,4
22562,14720100702002,2,6
22563,14720100702002,2,8
22564,14720100702002,2,11
22565,14720100702002,3,2
22566,14720100702002,3,4
22567,14720100702002,3,6
22568,14720100702002,3,9
22569,14720100702002,3,11
22570,14720100702002,4,2
22571,14720100702002,4,6
22572,14720100702002,4,9
22573,14720100702002,4,10
22574,14720100702002,14,3
22575,14720100702002,14,6
22576,14720100702002,14,9
22577,14720100702002,15,2
22578,14720100702002,15,3
22579,14720100702002,15,4
22580,14720100702002,15,5
22581,14720100702002,15,6
22582,14720100702002,16,2
22583,14720100702002,16,3
22584,14720100702002,16,4
22585,14720100702002,16,6
22586,14720100702002,16,8
22587,14720100702002,16,9
22588,14720100702003,2,2
22589,14720100702003,2,4
22590,14720100702003,2,6
22591,14720100702003,2,7
22592,14720100702003,2,9
22593,14720100702003,2,10
22594,14720100702003,2,11
22595,14720100702003,2,12
22596,14720100702003,3,4
22597,14720100702003,3,5
22598,14720100702003,3,7
22599,14720100702003,3,9
22600,14720100702003,3,10
22601,14720100702003,3,11
22602,14720100702003,4,2
22603,14720100702003,4,4
22604,14720100702003,4,5
