,HHID,M_a,M_b,M1
63663,15710100267009,0.0,,2
63664,15710100267009,0.0,,3
63665,15710100267009,0.0,,4
63666,15710100267009,0.0,,5
63667,15710100267009,0.0,,6
63668,15710100267009,0.0,,7
63669,15710100267009,0.0,,8
63670,15710100267009,0.0,,9
63671,15710100267009,0.0,,10
63672,15710100267009,0.0,,11
63673,15710100267009,0.0,,12
63674,15710100267009,0.0,,13
63675,15710100267009,0.0,,14
63676,15710100267009,0.0,,15
63677,15710100267009,1.0,,16
63678,15710100267010,0.0,,1
63679,15710100267010,0.0,,2
63680,15710100267010,0.0,,3
63681,15710100267010,0.0,,4
63682,15710100267010,0.0,,5
63683,15710100267010,0.0,,6
63684,15710100267010,0.0,,7
63685,15710100267010,0.0,,8
63686,15710100267010,0.0,,9
63687,15710100267010,0.0,,10
63688,15710100267010,0.0,,11
63689,15710100267010,0.0,,12
63690,15710100267010,0.0,,13
63691,15710100267010,0.0,,14
63692,15710100267010,0.0,,15
63693,15710100267010,1.0,,16
63694,15710100267011,0.0,,1
63695,15710100267011,0.0,,2
63696,15710100267011,0.0,,3
63697,15710100267011,0.0,,4
63698,15710100267011,0.0,,5
63699,15710100267011,0.0,,6
63700,15710100267011,0.0,,7
63701,15710100267011,0.0,,8
63702,15710100267011,0.0,,9
63703,15710100267011,0.0,,10
63704,15710100267011,0.0,,11
63705,15710100267011,0.0,,12
63706,15710100267011,0.0,,13
63707,15710100267011,0.0,,14
63708,15710100267011,0.0,,15
63709,15710100267011,1.0,,16
63710,15710100267012,0.0,,1
63711,15710100267012,0.0,,2
63712,15710100267012,0.0,,3
63713,15710100267012,0.0,,4
63714,15710100267012,0.0,,5
63715,15710100267012,0.0,,6
63716,15710100267012,0.0,,7
63717,15710100267012,0.0,,8
63718,15710100267012,0.0,,9
63719,15710100267012,0.0,,10
63720,15710100267012,0.0,,11
63721,15710100267012,0.0,,12
63722,15710100267012,0.0,,13
63723,15710100267012,0.0,,14
63724,15710100267012,0.0,,15
63725,15710100415001,0.0,,1
63726,15710100415001,0.0,,2
63727,15710100415001,0.0,,3
63728,15710100415001,0.0,,4
63729,15710100415001,0.0,,5
63730,15710100415001,0.0,,6
63731,15710100415001,0.0,,7
63732,15710100415001,0.0,,8
63733,15710100415001,0.0,,9
63734,15710100415001,0.0,,10
63735,15710100415001,0.0,,11
63736,15710100415001,0.0,,12
63737,15710100415001,0.0,,13
63738,15710100415001,0.0,,14
63739,15710100415001,0.0,,15
63740,15710100415002,0.0,,1
63741,15710100415002,0.0,,2
63742,15710100415002,0.0,,3
63743,15710100415002,0.0,,4
63744,15710100415002,0.0,,5
63745,15710100415002,0.0,,6
63746,15710100415002,0.0,,7
63747,15710100415002,0.0,,8
63748,15710100415002,0.0,,9
63749,15710100415002,0.0,,10
63750,15710100415002,0.0,,11
63751,15710100415002,0.0,,12
63752,15710100415002,0.0,,13
63753,15710100415002,0.0,,14
63754,15710100415002,0.0,,15
63755,15710100415003,0.0,,1
63756,15710100415003,0.0,,2
63757,15710100415003,0.0,,3
63758,15710100415003,0.0,,4
63759,15710100415003,0.0,,5
63760,15710100415003,0.0,,6
63761,15710100415003,0.0,,7
63762,15710100415003,0.0,,8
63763,15710100415003,0.0,,9
63764,15710100415003,0.0,,10
63765,15710100415003,0.0,,11
63766,15710100415003,0.0,,12
63767,15710100415003,0.0,,13
63768,15710100415003,0.0,,14
63769,15710100415003,0.0,,15
63770,15710100415004,0.0,,1
63771,15710100415004,0.0,,2
63772,15710100415004,0.0,,3
63773,15710100415004,0.0,,4
63774,15710100415004,0.0,,5
63775,15710100415004,0.0,,6
63776,15710100415004,0.0,,7
63777,15710100415004,0.0,,8
63778,15710100415004,0.0,,9
63779,15710100415004,0.0,,10
63780,15710100415004,0.0,,11
63781,15710100415004,0.0,,12
63782,15710100415004,0.0,,13
63783,15710100415004,0.0,,14
63784,15710100415004,0.0,,15
63785,15710100415005,0.0,,1
63786,15710100415005,0.0,,2
63787,15710100415005,0.0,,3
63788,15710100415005,0.0,,4
63789,15710100415005,0.0,,5
63790,15710100415005,0.0,,6
63791,15710100415005,0.0,,7
63792,15710100415005,0.0,,8
63793,15710100415005,0.0,,9
63794,15710100415005,0.0,,10
63795,15710100415005,0.0,,11
63796,15710100415005,0.0,,12
63797,15710100415005,0.0,,13
63798,15710100415005,0.0,,14
63799,15710100415005,0.0,,15
63800,15710100415006,0.0,,1
63801,15710100415006,1.0,10.0,2
63802,15710100415006,0.0,,3
63803,15710100415006,0.0,,4
63804,15710100415006,0.0,,5
63805,15710100415006,0.0,,6
63806,15710100415006,0.0,,7
63807,15710100415006,0.0,,8
63808,15710100415006,0.0,,9
63809,15710100415006,0.0,,10
63810,15710100415006,0.0,,11
63811,15710100415006,0.0,,12
63812,15710100415006,0.0,,13
63813,15710100415006,0.0,,14
63814,15710100415006,0.0,,15
63815,15710100415007,0.0,,1
63816,15710100415007,0.0,,2
63817,15710100415007,0.0,,3
63818,15710100415007,0.0,,4
63819,15710100415007,0.0,,5
63820,15710100415007,0.0,,6
63821,15710100415007,0.0,,7
63822,15710100415007,0.0,,8
63823,15710100415007,0.0,,9
63824,15710100415007,0.0,,10
63825,15710100415007,0.0,,11
63826,15710100415007,0.0,,12
63827,15710100415007,0.0,,13
63828,15710100415007,0.0,,14
63829,15710100415007,0.0,,15
63830,15710100415008,0.0,,1
63831,15710100415008,0.0,,2
63832,15710100415008,0.0,,3
63833,15710100415008,0.0,,4
63834,15710100415008,0.0,,5
63835,15710100415008,0.0,,6
63836,15710100415008,0.0,,7
63837,15710100415008,0.0,,8
63838,15710100415008,0.0,,9
63839,15710100415008,0.0,,10
63840,15710100415008,0.0,,11
63841,15710100415008,0.0,,12
63842,15710100415008,0.0,,13
63843,15710100415008,0.0,,14
63844,15710100415008,0.0,,15
63845,15710100415009,0.0,,1
63846,15710100415009,0.0,,2
63847,15710100415009,0.0,,3
63848,15710100415009,0.0,,4
63849,15710100415009,0.0,,5
63850,15710100415009,0.0,,6
63851,15710100415009,0.0,,7
63852,15710100415009,0.0,,8
63853,15710100415009,0.0,,9
63854,15710100415009,0.0,,10
63855,15710100415009,0.0,,11
63856,15710100415009,0.0,,12
63857,15710100415009,0.0,,13
63858,15710100415009,0.0,,14
63859,15710100415009,0.0,,15
63860,15710100415010,0.0,,1
63861,15710100415010,0.0,,2
63862,15710100415010,0.0,,3
63863,15710100415010,0.0,,4
63864,15710100415010,0.0,,5
63865,15710100415010,0.0,,6
63866,15710100415010,0.0,,7
63867,15710100415010,0.0,,8
63868,15710100415010,0.0,,9
63869,15710100415010,0.0,,10
63870,15710100415010,0.0,,11
63871,15710100415010,0.0,,12
63872,15710100415010,0.0,,13
63873,15710100415010,0.0,,14
63874,15710100415010,0.0,,15
63875,15710100415011,0.0,,1
63876,15710100415011,0.0,,2
63877,15710100415011,0.0,,3
63878,15710100415011,0.0,,4
63879,15710100415011,0.0,,5
63880,15710100415011,0.0,,6
63881,15710100415011,0.0,,7
63882,15710100415011,0.0,,8
63883,15710100415011,0.0,,9
63884,15710100415011,0.0,,10
63885,15710100415011,0.0,,11
63886,15710100415011,0.0,,12
63887,15710100415011,0.0,,13
63888,15710100415011,0.0,,14
63889,15710100415011,0.0,,15
63890,15710100415012,0.0,,1
63891,15710100415012,0.0,,2
63892,15710100415012,0.0,,3
63893,15710100415012,0.0,,4
63894,15710100415012,0.0,,5
63895,15710100415012,0.0,,6
63896,15710100415012,0.0,,7
63897,15710100415012,0.0,,8
63898,15710100415012,0.0,,9
63899,15710100415012,0.0,,10
63900,15710100415012,0.0,,11
63901,15710100415012,0.0,,12
63902,15710100415012,0.0,,13
63903,15710100415012,0.0,,14
63904,15710100415012,0.0,,15
63905,15710100605001,0.0,,1
63906,15710100605001,0.0,,2
63907,15710100605001,0.0,,3
63908,15710100605001,0.0,,4
63909,15710100605001,0.0,,5
63910,15710100605001,0.0,,6
63911,15710100605001,0.0,,7
63912,15710100605001,0.0,,8
63913,15710100605001,0.0,,9
63914,15710100605001,0.0,,10
63915,15710100605001,0.0,,11
63916,15710100605001,0.0,,12
63917,15710100605001,0.0,,13
63918,15710100605001,0.0,,14
63919,15710100605001,0.0,,15
63920,15710100605002,0.0,,1
63921,15710100605002,0.0,,2
63922,15710100605002,0.0,,3
63923,15710100605002,0.0,,4
63924,15710100605002,0.0,,5
63925,15710100605002,0.0,,6
63926,15710100605002,0.0,,7
63927,15710100605002,0.0,,8
63928,15710100605002,0.0,,9
63929,15710100605002,0.0,,10
63930,15710100605002,0.0,,11
63931,15710100605002,0.0,,12
63932,15710100605002,0.0,,13
63933,15710100605002,0.0,,14
63934,15710100605002,0.0,,15
63935,15710100605003,0.0,,1
63936,15710100605003,0.0,,2
63937,15710100605003,0.0,,3
63938,15710100605003,0.0,,4
63939,15710100605003,0.0,,5
63940,15710100605003,0.0,,6
63941,15710100605003,0.0,,7
63942,15710100605003,0.0,,8
63943,15710100605003,0.0,,9
63944,15710100605003,0.0,,10
63945,15710100605003,0.0,,11
63946,15710100605003,0.0,,12
63947,15710100605003,0.0,,13
63948,15710100605003,0.0,,14
63949,15710100605003,0.0,,15
63950,15710100605004,0.0,,1
63951,15710100605004,0.0,,2
63952,15710100605004,0.0,,3
63953,15710100605004,0.0,,4
63954,15710100605004,0.0,,5
63955,15710100605004,0.0,,6
63956,15710100605004,0.0,,7
63957,15710100605004,0.0,,8
63958,15710100605004,0.0,,9
63959,15710100605004,0.0,,10
63960,15710100605004,0.0,,11
63961,15710100605004,0.0,,12
63962,15710100605004,0.0,,13
63963,15710100605004,0.0,,14
63964,15710100605004,0.0,,15
63965,15710100605005,0.0,,1
63966,15710100605005,0.0,,2
63967,15710100605005,0.0,,3
63968,15710100605005,0.0,,4
63969,15710100605005,0.0,,5
63970,15710100605005,0.0,,6
63971,15710100605005,0.0,,7
63972,15710100605005,0.0,,8
63973,15710100605005,0.0,,9
63974,15710100605005,0.0,,10
63975,15710100605005,0.0,,11
63976,15710100605005,0.0,,12
63977,15710100605005,0.0,,13
63978,15710100605005,0.0,,14
63979,15710100605005,0.0,,15
63980,15710100605006,0.0,,1
63981,15710100605006,0.0,,2
63982,15710100605006,0.0,,3
63983,15710100605006,0.0,,4
63984,15710100605006,0.0,,5
63985,15710100605006,0.0,,6
63986,15710100605006,0.0,,7
63987,15710100605006,0.0,,8
63988,15710100605006,0.0,,9
63989,15710100605006,0.0,,10
63990,15710100605006,0.0,,11
63991,15710100605006,0.0,,12
63992,15710100605006,0.0,,13
63993,15710100605006,0.0,,14
63994,15710100605006,0.0,,15
63995,15710100605007,0.0,,1
63996,15710100605007,0.0,,2
63997,15710100605007,0.0,,3
63998,15710100605007,0.0,,4
63999,15710100605007,0.0,,5
64000,15710100605007,0.0,,6
64001,15710100605007,0.0,,7
64002,15710100605007,0.0,,8
64003,15710100605007,0.0,,9
64004,15710100605007,0.0,,10
64005,15710100605007,0.0,,11
64006,15710100605007,0.0,,12
64007,15710100605007,0.0,,13
64008,15710100605007,0.0,,14
64009,15710100605007,0.0,,15
64010,15710100605008,0.0,,1
64011,15710100605008,0.0,,2
64012,15710100605008,0.0,,3
64013,15710100605008,0.0,,4
64014,15710100605008,0.0,,5
64015,15710100605008,0.0,,6
64016,15710100605008,0.0,,7
64017,15710100605008,0.0,,8
64018,15710100605008,0.0,,9
64019,15710100605008,0.0,,10
64020,15710100605008,0.0,,11
64021,15710100605008,0.0,,12
64022,15710100605008,0.0,,13
64023,15710100605008,0.0,,14
64024,15710100605008,0.0,,15
64025,15710100605009,0.0,,1
64026,15710100605009,0.0,,2
64027,15710100605009,0.0,,3
64028,15710100605009,0.0,,4
64029,15710100605009,0.0,,5
64030,15710100605009,0.0,,6
64031,15710100605009,0.0,,7
64032,15710100605009,0.0,,8
64033,15710100605009,0.0,,9
64034,15710100605009,0.0,,10
64035,15710100605009,0.0,,11
64036,15710100605009,0.0,,12
64037,15710100605009,0.0,,13
64038,15710100605009,0.0,,14
64039,15710100605009,0.0,,15
64040,15710100605010,0.0,,1
64041,15710100605010,0.0,,2
64042,15710100605010,0.0,,3
64043,15710100605010,0.0,,4
64044,15710100605010,0.0,,5
64045,15710100605010,0.0,,6
64046,15710100605010,0.0,,7
64047,15710100605010,0.0,,8
64048,15710100605010,0.0,,9
64049,15710100605010,0.0,,10
64050,15710100605010,0.0,,11
64051,15710100605010,0.0,,12
64052,15710100605010,0.0,,13
64053,15710100605010,0.0,,14
64054,15710100605010,0.0,,15
64055,15710100605011,0.0,,1
64056,15710100605011,0.0,,2
64057,15710100605011,0.0,,3
64058,15710100605011,0.0,,4
64059,15710100605011,0.0,,5
64060,15710100605011,0.0,,6
64061,15710100605011,0.0,,7
64062,15710100605011,0.0,,8
64063,15710100605011,0.0,,9
64064,15710100605011,0.0,,10
64065,15710100605011,0.0,,11
64066,15710100605011,0.0,,12
64067,15710100605011,0.0,,13
64068,15710100605011,0.0,,14
64069,15710100605011,0.0,,15
64070,15710100605012,0.0,,1
64071,15710100605012,0.0,,2
64072,15710100605012,0.0,,3
64073,15710100605012,0.0,,4
64074,15710100605012,0.0,,5
64075,15710100605012,0.0,,6
64076,15710100605012,0.0,,7
64077,15710100605012,0.0,,8
64078,15710100605012,0.0,,9
64079,15710100605012,0.0,,10
64080,15710100605012,0.0,,11
64081,15710100605012,0.0,,12
64082,15710100605012,0.0,,13
64083,15710100605012,0.0,,14
64084,15710100605012,0.0,,15
64085,15710100810001,0.0,,1
64086,15710100810001,0.0,,2
64087,15710100810001,0.0,,3
64088,15710100810001,0.0,,4
64089,15710100810001,0.0,,5
64090,15710100810001,0.0,,6
64091,15710100810001,0.0,,7
64092,15710100810001,0.0,,8
64093,15710100810001,0.0,,9
64094,15710100810001,0.0,,10
64095,15710100810001,0.0,,11
64096,15710100810001,0.0,,12
64097,15710100810001,0.0,,13
64098,15710100810001,0.0,,14
64099,15710100810001,0.0,,15
64100,15710100810002,0.0,,1
64101,15710100810002,0.0,,2
64102,15710100810002,0.0,,3
64103,15710100810002,0.0,,4
64104,15710100810002,0.0,,5
64105,15710100810002,0.0,,6
64106,15710100810002,0.0,,7
64107,15710100810002,0.0,,8
64108,15710100810002,0.0,,9
64109,15710100810002,0.0,,10
64110,15710100810002,0.0,,11
64111,15710100810002,0.0,,12
64112,15710100810002,0.0,,13
64113,15710100810002,0.0,,14
64114,15710100810002,0.0,,15
64115,15710100810003,0.0,,1
64116,15710100810003,0.0,,2
64117,15710100810003,0.0,,3
64118,15710100810003,0.0,,4
64119,15710100810003,0.0,,5
64120,15710100810003,0.0,,6
64121,15710100810003,0.0,,7
64122,15710100810003,0.0,,8
64123,15710100810003,0.0,,9
64124,15710100810003,0.0,,10
64125,15710100810003,0.0,,11
64126,15710100810003,0.0,,12
64127,15710100810003,0.0,,13
64128,15710100810003,0.0,,14
64129,15710100810003,0.0,,15
64130,15710100810004,0.0,,1
64131,15710100810004,0.0,,2
64132,15710100810004,0.0,,3
64133,15710100810004,0.0,,4
64134,15710100810004,0.0,,5
64135,15710100810004,0.0,,6
64136,15710100810004,0.0,,7
64137,15710100810004,0.0,,8
64138,15710100810004,0.0,,9
64139,15710100810004,0.0,,10
64140,15710100810004,0.0,,11
64141,15710100810004,0.0,,12
64142,15710100810004,0.0,,13
64143,15710100810004,0.0,,14
64144,15710100810004,0.0,,15
64145,15710100810005,0.0,,1
64146,15710100810005,0.0,,2
64147,15710100810005,0.0,,3
64148,15710100810005,0.0,,4
64149,15710100810005,0.0,,5
64150,15710100810005,0.0,,6
64151,15710100810005,0.0,,7
64152,15710100810005,0.0,,8
64153,15710100810005,0.0,,9
64154,15710100810005,0.0,,10
64155,15710100810005,0.0,,11
64156,15710100810005,0.0,,12
64157,15710100810005,0.0,,13
64158,15710100810005,0.0,,14
64159,15710100810005,0.0,,15
64160,15710100810006,0.0,,1
64161,15710100810006,0.0,,2
64162,15710100810006,0.0,,3
64163,15710100810006,0.0,,4
64164,15710100810006,0.0,,5
64165,15710100810006,0.0,,6
64166,15710100810006,0.0,,7
64167,15710100810006,0.0,,8
64168,15710100810006,0.0,,9
64169,15710100810006,0.0,,10
64170,15710100810006,0.0,,11
64171,15710100810006,0.0,,12
64172,15710100810006,0.0,,13
64173,15710100810006,0.0,,14
64174,15710100810006,0.0,,15
64175,15710100810007,0.0,,1
64176,15710100810007,0.0,,2
64177,15710100810007,0.0,,3
64178,15710100810007,0.0,,4
64179,15710100810007,0.0,,5
64180,15710100810007,0.0,,6
64181,15710100810007,0.0,,7
64182,15710100810007,0.0,,8
64183,15710100810007,0.0,,9
64184,15710100810007,0.0,,10
64185,15710100810007,0.0,,11
64186,15710100810007,0.0,,12
64187,15710100810007,0.0,,13
64188,15710100810007,0.0,,14
64189,15710100810007,0.0,,15
64190,15710100810008,1.0,10.0,1
64191,15710100810008,0.0,,2
64192,15710100810008,0.0,,3
64193,15710100810008,0.0,,4
64194,15710100810008,0.0,,5
64195,15710100810008,0.0,,6
64196,15710100810008,0.0,,7
64197,15710100810008,0.0,,8
64198,15710100810008,0.0,,9
64199,15710100810008,0.0,,10
64200,15710100810008,0.0,,11
64201,15710100810008,0.0,,12
64202,15710100810008,0.0,,13
64203,15710100810008,0.0,,14
64204,15710100810008,0.0,,15
64205,15710100810009,0.0,,1
64206,15710100810009,0.0,,2
64207,15710100810009,0.0,,3
64208,15710100810009,0.0,,4
64209,15710100810009,0.0,,5
64210,15710100810009,0.0,,6
64211,15710100810009,0.0,,7
64212,15710100810009,0.0,,8
64213,15710100810009,0.0,,9
64214,15710100810009,0.0,,10
64215,15710100810009,0.0,,11
64216,15710100810009,0.0,,12
64217,15710100810009,0.0,,13
64218,15710100810009,0.0,,14
64219,15710100810009,0.0,,15
64220,15710100810010,0.0,,1
64221,15710100810010,0.0,,2
64222,15710100810010,0.0,,3
64223,15710100810010,0.0,,4
64224,15710100810010,0.0,,5
64225,15710100810010,0.0,,6
64226,15710100810010,0.0,,7
64227,15710100810010,0.0,,8
64228,15710100810010,0.0,,9
64229,15710100810010,0.0,,10
64230,15710100810010,0.0,,11
64231,15710100810010,0.0,,12
64232,15710100810010,0.0,,13
64233,15710100810010,0.0,,14
64234,15710100810010,0.0,,15
64235,15710100810011,0.0,,1
64236,15710100810011,0.0,,2
64237,15710100810011,0.0,,3
64238,15710100810011,0.0,,4
64239,15710100810011,0.0,,5
64240,15710100810011,0.0,,6
64241,15710100810011,0.0,,7
64242,15710100810011,0.0,,8
64243,15710100810011,0.0,,9
64244,15710100810011,0.0,,10
64245,15710100810011,0.0,,11
64246,15710100810011,0.0,,12
64247,15710100810011,0.0,,13
64248,15710100810011,0.0,,14
64249,15710100810011,0.0,,15
64250,15710100810012,0.0,,1
64251,15710100810012,0.0,,2
64252,15710100810012,0.0,,3
64253,15710100810012,0.0,,4
64254,15710100810012,0.0,,5
64255,15710100810012,0.0,,6
64256,15710100810012,0.0,,7
64257,15710100810012,0.0,,8
64258,15710100810012,0.0,,9
64259,15710100810012,0.0,,10
64260,15710100810012,0.0,,11
64261,15710100810012,0.0,,12
64262,15710100810012,0.0,,13
64263,15710100810012,0.0,,14
64264,15710100810012,0.0,,15
64265,15710100926001,0.0,,1
64266,15710100926001,0.0,,2
64267,15710100926001,0.0,,3
64268,15710100926001,0.0,,4
64269,15710100926001,0.0,,5
64270,15710100926001,0.0,,6
64271,15710100926001,0.0,,7
64272,15710100926001,0.0,,8
64273,15710100926001,0.0,,9
64274,15710100926001,0.0,,10
64275,15710100926001,0.0,,11
64276,15710100926001,0.0,,12
64277,15710100926001,0.0,,13
64278,15710100926001,0.0,,14
64279,15710100926001,0.0,,15
64280,15710100926002,0.0,,1
64281,15710100926002,0.0,,2
64282,15710100926002,0.0,,3
64283,15710100926002,0.0,,4
64284,15710100926002,0.0,,5
64285,15710100926002,0.0,,6
64286,15710100926002,0.0,,7
64287,15710100926002,0.0,,8
64288,15710100926002,0.0,,9
64289,15710100926002,0.0,,10
64290,15710100926002,0.0,,11
64291,15710100926002,0.0,,12
64292,15710100926002,0.0,,13
64293,15710100926002,0.0,,14
64294,15710100926002,0.0,,15
64295,15710100926003,0.0,,1
64296,15710100926003,0.0,,2
64297,15710100926003,0.0,,3
64298,15710100926003,0.0,,4
64299,15710100926003,0.0,,5
64300,15710100926003,0.0,,6
64301,15710100926003,0.0,,7
64302,15710100926003,0.0,,8
64303,15710100926003,0.0,,9
64304,15710100926003,0.0,,10
64305,15710100926003,0.0,,11
64306,15710100926003,0.0,,12
64307,15710100926003,0.0,,13
64308,15710100926003,0.0,,14
64309,15710100926003,0.0,,15
64310,15710100926004,0.0,,1
64311,15710100926004,0.0,,2
64312,15710100926004,0.0,,3
64313,15710100926004,0.0,,4
64314,15710100926004,0.0,,5
64315,15710100926004,0.0,,6
64316,15710100926004,0.0,,7
64317,15710100926004,0.0,,8
64318,15710100926004,0.0,,9
64319,15710100926004,0.0,,10
64320,15710100926004,0.0,,11
64321,15710100926004,0.0,,12
64322,15710100926004,0.0,,13
64323,15710100926004,0.0,,14
64324,15710100926004,0.0,,15
64325,15710100926005,0.0,,1
64326,15710100926005,0.0,,2
64327,15710100926005,0.0,,3
64328,15710100926005,0.0,,4
64329,15710100926005,0.0,,5
64330,15710100926005,0.0,,6
64331,15710100926005,0.0,,7
64332,15710100926005,0.0,,8
64333,15710100926005,0.0,,9
64334,15710100926005,0.0,,10
64335,15710100926005,0.0,,11
64336,15710100926005,0.0,,12
64337,15710100926005,0.0,,13
64338,15710100926005,0.0,,14
64339,15710100926005,0.0,,15
64340,15710100926006,0.0,,1
64341,15710100926006,0.0,,2
64342,15710100926006,0.0,,3
64343,15710100926006,0.0,,4
64344,15710100926006,0.0,,5
64345,15710100926006,0.0,,6
64346,15710100926006,0.0,,7
64347,15710100926006,0.0,,8
64348,15710100926006,0.0,,9
64349,15710100926006,0.0,,10
64350,15710100926006,0.0,,11
64351,15710100926006,0.0,,12
64352,15710100926006,0.0,,13
64353,15710100926006,0.0,,14
64354,15710100926006,0.0,,15
64355,15710100926007,0.0,,1
64356,15710100926007,0.0,,2
64357,15710100926007,0.0,,3
64358,15710100926007,0.0,,4
64359,15710100926007,0.0,,5
64360,15710100926007,0.0,,6
64361,15710100926007,0.0,,7
64362,15710100926007,0.0,,8
64363,15710100926007,0.0,,9
64364,15710100926007,0.0,,10
64365,15710100926007,0.0,,11
64366,15710100926007,0.0,,12
64367,15710100926007,0.0,,13
64368,15710100926007,0.0,,14
64369,15710100926007,0.0,,15
64370,15710100926008,0.0,,1
64371,15710100926008,0.0,,2
64372,15710100926008,0.0,,3
64373,15710100926008,0.0,,4
