,HHID,C23
8156,14780700524007,1
8157,14780700524007,4
8158,14780700524007,8
8159,14780700524008,1
8160,14780700524008,4
8161,14780700524008,7
8162,14780700524008,8
8163,14780700524008,8
8164,14780700524008,7
8165,14780700524009,3
8166,14780700524009,4
8167,14780700524009,8
8168,14780700911001,4
8169,14780700911001,9
8170,14780700911005,1
8171,14780700911005,2
8172,14780700911005,3
8173,14780700911005,4
8174,14780700911005,5
8175,14780700911005,6
8176,14780700911005,8
8177,14780700911005,9
8178,14780700911005,10
8179,14780700911005,11
8180,14780700911005,12
8181,14780700911007,2
8182,14780700911007,3
8183,14780700911007,6
8184,14780700911007,7
8185,14780700911007,10
8186,14780700911007,11
8187,14780700911035,8
8188,14780700911035,9
8189,14780700911080,1
8190,14780700911080,2
8191,14780700911080,3
8192,14780700911080,4
8193,14780700911080,5
8194,14780700911080,6
8195,14780700911080,7
8196,14780700911080,8
8197,14780700911080,8
8198,14780700911080,9
8199,14780700911080,7
8200,14780700911080,11
8201,14790800116001,4
8202,14790800116001,9
8203,14790800116001,12
8204,14790800116002,4
8205,14790800116002,7
8206,14790800116002,8
8207,14790800116002,9
8208,14790800116003,2
8209,14790800116003,9
8210,14790800116003,12
8211,14790800116012,2
8212,14790800116012,9
8213,14790800116012,12
8214,14790800116021,2
8215,14790800116021,9
8216,14790800116021,12
8217,14790800116030,2
8218,14790800116030,9
8219,14790800116030,11
8220,14790800116033,2
8221,14790800116033,4
8222,14790800116033,9
8223,14790800116048,1
8224,14790800116048,9
8225,14790800116048,12
8226,14790800116057,1
8227,14790800116057,4
8228,14790800116057,12
8229,14790800116066,4
8230,14790800116093,4
8231,14790800116093,9
8232,14790800116093,12
8233,14790800116111,2
8234,14790800116111,3
8235,14790800116111,4
8236,14790800116111,9
8237,14790800116111,11
8238,14790800116111,12
8239,14790800116129,2
8240,14790800116129,3
8241,14790800116129,4
8242,14790800116129,9
8243,14790800116129,10
8244,14790800116129,11
8245,14790800116129,12
8246,14790800116138,2
8247,14790800116138,3
8248,14790800116138,4
8249,14790800116138,9
8250,14790800116138,10
8251,14790800116138,11
8252,14790800116138,12
8253,14790800116147,6
8254,14790800116147,7
8255,14790800116147,8
8256,14790800116156,6
8257,14790800116156,7
8258,14790800116156,8
8259,14790800116165,6
8260,14790800116165,7
8261,14790800116174,6
8262,14790800116174,7
8263,14790800152002,6
8264,14790800152002,7
8265,14790800152002,9
8266,14790800152003,6
8267,14790800152003,7
8268,14790800152003,11
8269,14790800152004,7
8270,14790800152004,8
8271,14790800152004,8
8272,14790800152004,11
8273,14790800152006,7
8274,14790800152006,11
8275,14790800152007,7
8276,14790800152007,8
8277,14790800152007,8
8278,14790800152007,9
8279,14790800152007,7
8280,14790800152008,7
8281,14790800152008,11
8282,14790800152010,1
8283,14790800152010,2
8284,14790800152010,5
8285,14790800152010,6
8286,14790800152010,7
8287,14790800152010,8
8288,14790800152012,6
8289,14790800204001,1
8290,14790800204001,2
8291,14790800204001,3
8292,14790800204001,4
8293,14790800204001,5
8294,14790800204001,6
8295,14790800204001,7
8296,14790800204001,8
8297,14790800204001,8
8298,14790800204001,9
8299,14790800204001,7
8300,14790800204001,11
8301,14790800204002,1
8302,14790800204002,2
8303,14790800204002,3
8304,14790800204002,4
8305,14790800204002,5
8306,14790800204002,6
8307,14790800204002,7
8308,14790800204002,8
8309,14790800204002,8
8310,14790800204002,9
8311,14790800204002,7
8312,14790800204002,11
8313,14790800204003,1
8314,14790800204003,2
8315,14790800204003,3
8316,14790800204003,4
8317,14790800204003,5
8318,14790800204003,6
8319,14790800204003,7
8320,14790800204003,8
8321,14790800204003,8
8322,14790800204003,9
8323,14790800204003,7
8324,14790800204003,11
8325,14790800204004,5
8326,14790800204004,6
8327,14790800204004,7
8328,14790800204004,8
8329,14790800204005,7
8330,14790800204005,11
8331,14790800204006,1
8332,14790800204006,2
8333,14790800204006,3
8334,14790800204006,4
8335,14790800204006,5
8336,14790800204006,6
8337,14790800204006,7
8338,14790800204006,8
8339,14790800204006,8
8340,14790800204006,9
8341,14790800204006,7
8342,14790800204006,11
8343,14790800204007,1
8344,14790800204007,2
8345,14790800204007,3
8346,14790800204007,4
8347,14790800204007,5
8348,14790800204007,6
8349,14790800204007,7
8350,14790800204007,8
8351,14790800204007,8
8352,14790800204007,9
8353,14790800204007,7
8354,14790800204007,11
8355,14790800204008,11
8356,14790800204009,5
8357,14790800204009,6
8358,14790800204009,7
8359,14790800204010,11
8360,14790800204012,1
8361,14790800204012,7
8362,14790800204012,11
8363,14790800204013,5
8364,14790800204013,6
8365,14790800204013,7
8366,14790800204013,8
8367,14790800204014,2
8368,14790800204014,4
8369,14790800204014,5
8370,14790800204014,7
8371,14790800204014,8
8372,14790800204014,8
8373,14790800204015,5
8374,14790800204015,6
8375,14790800204015,7
8376,14790800204015,8
8377,14790800204016,5
8378,14790800204016,6
8379,14790800204016,7
8380,14790800204016,8
8381,14790800204018,1
8382,14790800204018,6
8383,14790800204018,7
8384,14790800204018,8
8385,14790800204018,11
8386,14790800204019,6
8387,14790800204019,7
8388,14790800204019,8
8389,14790800204020,1
8390,14790800204020,6
8391,14790800204020,7
8392,14790800204020,8
8393,14790800204020,7
8394,14790800217001,1
8395,14790800217001,2
8396,14790800217001,3
8397,14790800217001,4
8398,14790800217001,5
8399,14790800217001,6
8400,14790800217001,7
8401,14790800217001,8
8402,14790800217001,8
8403,14790800217001,9
8404,14790800217002,1
8405,14790800217002,2
8406,14790800217002,4
8407,14790800217002,6
8408,14790800217002,7
8409,14790800217002,8
8410,14790800217002,8
8411,14790800217006,1
8412,14790800217006,2
8413,14790800217006,3
8414,14790800217006,4
8415,14790800217006,5
8416,14790800217006,6
8417,14790800217006,7
8418,14790800217006,8
8419,14790800217008,1
8420,14790800217008,4
8421,14790800217008,6
8422,14790800217008,7
8423,14790800217008,8
8424,14790800217008,8
8425,14790800217014,1
8426,14790800217016,9
8427,14790800217016,7
8428,14790800217016,11
8429,14790800217017,2
8430,14790800217017,4
8431,14790800217017,5
8432,14790800217017,7
8433,14790800217018,1
8434,14790800217018,4
8435,14790800217018,9
8436,14790800217018,7
8437,14790800217018,11
8438,14790800217019,1
8439,14790800217019,5
8440,14790800217019,6
8441,14790800217019,7
8442,14790800217019,7
8443,14790800217019,11
8444,14790800217020,5
8445,14790800217020,6
8446,14790800217020,7
8447,14790800217020,11
8448,14790800503002,9
8449,14790800503002,7
8450,14790800503003,8
8451,14790800503003,9
8452,14790800503003,7
8453,14790800503004,6
8454,14790800503004,7
8455,14790800503004,8
8456,14790800503005,6
8457,14790800503005,7
8458,14790800503005,8
8459,14790800503006,7
8460,14790800503006,8
8461,14790800503006,8
8462,14790800503006,9
8463,14790800503006,7
8464,14790800503006,11
8465,14790800503007,6
8466,14790800503007,7
8467,14790800503007,8
8468,14790800503008,5
8469,14790800503008,7
8470,14790800503008,8
8471,14790800503008,9
8472,14790800503009,4
8473,14790800503009,5
8474,14790800503009,8
8475,14790800503010,3
8476,14790800503010,4
8477,14790800503010,5
8478,14790800503011,4
8479,14790800503011,5
8480,14790800503012,3
8481,14790800503012,4
8482,14790800503012,7
8483,14790800503013,6
8484,14790800503013,7
8485,14790800503013,8
8486,14790800503014,5
8487,14790800503014,6
8488,14790800503014,7
8489,14790800503015,5
8490,14790800503015,8
8491,14790800503016,6
8492,14790800503016,7
8493,14790800503016,8
8494,14790800503017,4
8495,14790800503017,5
8496,14790800503017,6
8497,14790800503018,3
8498,14790800503018,4
8499,14790800503018,7
8500,14790800503018,8
8501,14790800503019,5
8502,14790800503019,6
8503,14790800503019,8
8504,14790800503020,5
8505,14790800503020,6
8506,14790800503020,7
8507,14790800503020,8
8508,14790800514001,2
8509,14790800514001,3
8510,14790800514001,4
8511,14790800514002,7
8512,14790800514002,8
8513,14790800514002,8
8514,14790800514002,11
8515,14790800514003,6
8516,14790800514003,7
8517,14790800514003,8
8518,14790800514003,11
8519,14790800514005,4
8520,14790800514005,7
8521,14790800514005,8
8522,14790800514005,8
8523,14790800514007,6
8524,14790800514007,7
8525,14790800514007,8
8526,14790800514008,6
8527,14790800514008,7
8528,14790800514008,8
8529,14790800514016,5
8530,14790800514016,6
8531,14790800514016,7
8532,14790800514016,8
8533,14790800514016,7
8534,14790800514017,1
8535,14790800514017,6
8536,14790800514017,7
8537,14790800514017,8
8538,14790800514017,7
8539,14790800514020,1
8540,14790800514020,6
8541,14790800514020,7
8542,14790800514020,8
8543,14790800514020,7
8544,14790800622001,8
8545,14790800622002,4
8546,14790800622002,7
8547,14790800622002,8
8548,14790800622003,6
8549,14790800622004,2
8550,14790800622005,6
8551,14790800622005,7
8552,14790800622005,8
8553,14790800622005,8
8554,14790800622006,5
8555,14790800622006,6
8556,14790800622006,7
8557,14790800622008,9
8558,14790800622009,4
8559,14790800622009,5
8560,14790800622009,6
8561,14790800622010,1
8562,14790800622010,2
8563,14790800622012,6
8564,14790800622012,7
8565,14790800622013,5
8566,14790800622013,8
8567,14790800622014,1
8568,14790800622014,11
8569,14790800622015,3
8570,14790800622015,5
8571,14790800622015,6
8572,14790800622015,7
8573,14790800622016,4
8574,14790800622016,8
8575,14790800622017,3
8576,14790800622017,4
8577,14790800622017,5
8578,14790800622018,5
8579,14790800622018,6
8580,14790800622018,7
8581,14790800622018,8
8582,14790800622019,1
8583,14790800622019,4
8584,14790800622019,5
8585,14790800622019,6
8586,14790800622019,8
8587,14790800622020,5
8588,14790800622020,6
8589,14790800622020,7
8590,14790800622020,8
8591,14790800622020,8
8592,14790800720002,1
8593,14790800720002,2
8594,14790800720002,3
8595,14790800720002,4
8596,14790800720002,5
8597,14790800720002,6
8598,14790800720002,7
8599,14790800720002,8
8600,14790800720002,8
8601,14790800720002,9
8602,14790800720002,7
8603,14790800720002,11
8604,14790800720010,1
8605,14790800720011,1
8606,14790800720012,1
8607,14790800720013,1
8608,14790800720014,1
8609,14790800720015,1
8610,14790800720016,1
8611,14790800720018,1
8612,14790800720018,2
8613,14790800720022,1
8614,14790800720026,1
8615,14790800720034,1
8616,14790800720042,1
8617,14790800720042,2
8618,14790800720050,1
8619,14790800720058,1
8620,14790800720066,1
8621,14790800720074,1
8622,14790800720074,3
8623,14790800720082,1
8624,14790800720090,1
8625,14790800720098,1
8626,14790800733001,7
8627,14790800733001,8
8628,14790800733002,6
8629,14790800733002,7
8630,14790800733002,8
8631,14790800733004,7
8632,14790800733004,8
8633,14790800733006,6
8634,14790800733006,7
8635,14790800733006,8
8636,14790800733006,8
8637,14790800733007,6
8638,14790800733007,7
8639,14790800733007,8
8640,14790800733008,11
8641,14790800733009,6
8642,14790800733009,7
8643,14790800733009,8
8644,14790800733009,8
8645,14790800733010,1
8646,14790800733010,9
8647,14790800733010,7
8648,14790800733011,11
8649,14790800733013,7
8650,14790800733013,11
8651,14790800733014,6
8652,14790800733014,7
8653,14790800733014,8
8654,14790800733014,9
8655,14790800733015,6
8656,14790800733015,7
8657,14790800733015,7
8658,14790800733015,11
8659,14790800733017,7
8660,14790800733017,11
8661,14790800733018,11
8662,14790800733019,7
8663,14790800733019,8
8664,14790800733019,11
8665,14790800733020,11
8666,14790800812002,1
8667,14790800812002,4
8668,14790800812002,7
8669,14790800812002,8
8670,14790800812004,7
8671,14790800812004,9
8672,14790800812009,5
8673,14790800812009,8
8674,14790800812009,11
8675,14790800812011,4
8676,14790800812011,7
8677,14790800812011,8
8678,14790800812012,3
8679,14790800812012,5
8680,14790800812012,7
8681,14790800812025,6
8682,14790800812025,7
8683,14790800812025,8
8684,14790800812025,8
8685,14790800812032,3
8686,14790800812032,5
8687,14790800812032,7
8688,14790800812032,8
8689,14790800812032,9
8690,14790800812039,3
8691,14790800812039,6
8692,14790800812039,8
8693,14790800812039,7
8694,14790800812039,11
8695,14790800812046,5
8696,14790800812046,7
8697,14790800812046,8
8698,14790800812046,8
8699,14790800812046,9
8700,14790800812057,3
8701,14790800812057,4
8702,14790800812057,7
8703,14790800812057,8
8704,14790800812060,4
8705,14790800812060,6
8706,14790800812060,7
8707,14790800812060,8
8708,14790800812074,6
8709,14790800812074,7
8710,14790800812074,8
8711,14790800812074,9
8712,14790800812074,11
8713,14790800812095,4
8714,14790800812095,5
8715,14790800812095,11
8716,14800900214007,1
8717,14800900214007,2
8718,14800900214007,11
8719,14800900214017,1
8720,14800900214017,2
8721,14800900214027,1
8722,14800900214027,2
8723,14800900214027,7
8724,14800900214037,1
8725,14800900214037,2
8726,14800900214037,7
8727,14800900214037,8
8728,14800900214047,1
8729,14800900214047,2
8730,14800900214047,3
8731,14800900214057,1
8732,14800900214067,1
8733,14800900214067,2
8734,14800900214077,1
8735,14800900214077,12
8736,14800900214087,1
8737,14800900214087,2
8738,14800900214097,7
8739,14800900214097,8
8740,14800900214107,1
8741,14800900214107,2
8742,14800900214107,12
8743,14800900214117,1
8744,14800900214117,11
8745,14800900559009,7
8746,14800900559020,8
8747,14800900559020,9
8748,14800900559031,5
8749,14800900559031,6
8750,14800900559031,7
8751,14800900559031,8
8752,14800900559031,8
8753,14800900559042,4
8754,14800900559042,7
8755,14800900559042,9
8756,14800900559053,6
8757,14800900559053,7
8758,14800900559053,8
8759,14800900559064,6
8760,14800900559064,7
8761,14800900559064,8
8762,14800900559064,8
8763,14800900559075,5
8764,14800900559075,6
8765,14800900559075,7
8766,14800900559075,8
8767,14800900559086,4
8768,14800900559086,6
8769,14800900559086,9
8770,14800900559097,5
8771,14800900559097,6
8772,14800900559097,7
8773,14800900559108,5
8774,14800900559108,6
8775,14800900559108,8
8776,14800900559108,9
8777,14800900559108,10
8778,14800900559119,1
8779,14800900559119,2
8780,14800900559119,4
8781,14800900559119,8
8782,14800900559119,9
8783,14800900559130,7
8784,14800900559130,8
8785,14800900559130,10
8786,14800900802004,7
8787,14800900802004,8
8788,14800900802011,4
8789,14800900802011,8
8790,14800900802011,11
8791,14800900802018,4
8792,14800900802018,7
8793,14800900802018,8
8794,14800900802018,12
8795,14800900802025,4
8796,14800900802025,7
8797,14800900802025,8
8798,14800900802032,4
8799,14800900802032,7
8800,14800900802032,8
8801,14800900802039,4
8802,14800900802039,11
8803,14800900802046,7
8804,14800900802046,8
8805,14800900802046,12
8806,14800900802053,4
8807,14800900802053,6
8808,14800900802053,8
8809,14800900802053,9
8810,14800900802053,12
8811,14800900802060,4
8812,14800900802060,7
8813,14800900802060,8
8814,14800900802060,12
8815,14800900802067,4
8816,14800900802067,7
8817,14800900802067,8
8818,14800900802067,12
8819,14800900802074,4
8820,14800900802074,7
8821,14800900802074,8
8822,14800900802074,12
8823,14800900802081,4
8824,14800900802081,8
8825,14800900802081,11
8826,14811000201008,7
8827,14811000201008,8
8828,14811000201008,8
8829,14811000201018,10
8830,14811000201018,12
8831,14811000201023,7
8832,14811000201023,8
8833,14811000201023,9
8834,14811000201033,4
8835,14811000201033,7
8836,14811000201033,8
8837,14811000201033,9
8838,14811000201033,12
8839,14811000201038,1
8840,14811000201038,2
8841,14811000201038,3
8842,14811000201038,4
8843,14811000201038,5
8844,14811000201038,6
8845,14811000201038,7
8846,14811000201038,8
8847,14811000201038,9
8848,14811000201038,10
8849,14811000201038,11
8850,14811000201038,12
8851,14811000201048,6
8852,14811000201048,7
8853,14811000201048,8
8854,14811000201048,9
8855,14811000527009,6
8856,14811000527009,7
8857,14811000527009,8
8858,14811000527010,3
8859,14811000527010,7
8860,14811000527010,8
8861,14811000527010,9
8862,14811000527020,3
8863,14811000527020,6
8864,14811000527020,7
8865,14811000527031,3
8866,14811000527031,6
8867,14811000527031,7
8868,14811000527064,4
8869,14811000527064,7
8870,14811000527064,8
8871,14811000527075,6
8872,14811000527075,7
8873,14811000527075,8
8874,14811000527086,3
8875,14811000527086,6
8876,14811000527086,8
8877,14811000527097,3
8878,14811000527097,6
8879,14811000527097,7
8880,14811000527119,4
8881,14811000527119,6
8882,14811000527130,4
8883,14811000527130,9
8884,14811000825005,7
8885,14811000825005,8
8886,14811000825013,7
8887,14811000825013,8
8888,14811000825029,7
8889,14811000825045,6
8890,14811000825045,8
8891,14811000825053,1
8892,14811000825053,6
8893,14811000825053,7
8894,14811000825053,8
8895,14811000825061,7
8896,14811000825061,8
8897,14811000825069,6
8898,14811000825069,7
8899,14811000825069,8
8900,14811000825077,1
8901,14811000825085,7
8902,14811000825085,8
8903,14811000825085,12
8904,14811000825093,12
8905,15710100216013,5
8906,15710100216013,6
8907,15710100216013,7
8908,15710100216013,8
8909,15710100216014,5
8910,15710100216014,6
8911,15710100216014,7
8912,15710100216014,8
8913,15710100216015,3
8914,15710100216015,4
8915,15710100216015,6
